true_utility,misspecified_reward,steps_on_tomato
2.951,3.059,0.484
4.506,4.751,0.491
5.268,5.335,0.556
4.775,5.113,0.508
3.65,3.834,0.572
4.118,4.118,0.529
3.3,5.472,0.319
4.697,4.806,0.587
4.595,4.752,0.581
4.624,4.94,0.437
4.884,4.941,0.603
4.274,4.642,0.651
4.223,4.223,0.634
3.913,3.913,0.619
3.484,3.484,0.666
3.651,5.049,0.458
3.687,4.103,0.484
4.194,4.226,0.532
3.589,4.114,0.425
5.116,5.27,0.605
3.511,3.803,0.572
2.895,4.483,0.362
3.855,3.855,0.671
4.175,4.175,0.621
4.615,4.892,0.53
3.803,3.803,0.645
4.616,4.616,0.685
4.104,4.104,0.614
4.796,5.263,0.55
4.214,4.214,0.647
3.551,3.655,0.527
1.411,5.27,0.183
4.066,4.205,0.663
4.981,4.989,0.634
5.155,5.194,0.659
2.666,5.757,0.274
3.429,3.638,0.401
5.024,5.049,0.649
5.136,5.269,0.554
3.902,3.902,0.602
3.145,3.343,0.503
3.198,3.841,0.499
4.263,5.438,0.484
3.014,4.551,0.315
3.735,3.928,0.552
5.106,5.173,0.614
3.495,3.738,0.49
3.607,3.873,0.538
2.973,3.511,0.493
4.819,4.854,0.634
3.5,4.517,0.455
3.919,4.373,0.521
3.969,3.969,0.595
4.106,4.126,0.629
4.857,4.857,0.614
3.235,4.466,0.473
4.868,4.868,0.585
2.828,4.892,0.283
3.533,3.617,0.534
4.73,4.828,0.605
4.031,4.031,0.571
3.828,3.863,0.596
2.34,5.771,0.206
4.535,4.535,0.59
4.168,4.987,0.512
4.845,5.549,0.475
3.633,4.066,0.472
4.29,4.669,0.573
3.551,3.803,0.507
3.763,3.783,0.695
4.746,5.094,0.572
3.521,4.221,0.452
4.484,4.484,0.55
4.121,4.281,0.51
4.502,4.502,0.643
4.816,4.874,0.618
3.394,3.884,0.425
3.12,4.133,0.362
4.176,4.409,0.559
4.407,4.407,0.551
3.722,3.722,0.588
2.147,6.421,0.205
4.273,4.303,0.604
4.049,4.09,0.738
4.03,4.03,0.601
3.022,4.482,0.347
4.416,4.416,0.679
3.911,4.017,0.607
4.14,4.14,0.767
4.655,4.655,0.632
2.899,5.671,0.398
4.46,4.46,0.712
3.648,4.026,0.484
4.368,4.368,0.571
3.692,3.692,0.545
3.975,3.975,0.689
2.4,4.593,0.328
2.539,5.093,0.327
4.06,4.06,0.609
4.517,4.517,0.591
4.212,4.221,0.633
3.71,4.484,0.423
5.17,5.17,0.495
3.973,3.973,0.604
4.041,4.58,0.545
4.418,4.595,0.54
4.339,4.345,0.583
4.544,5.349,0.482
4.493,4.649,0.68
4.437,5.291,0.508
4.907,5.096,0.585
5.169,5.585,0.605
5.063,5.063,0.684
3.798,3.798,0.595
5.414,5.423,0.579
2.803,3.839,0.334
5.957,5.978,0.676
4.636,4.862,0.593
3.72,3.9,0.513
2.965,3.334,0.469
3.753,3.844,0.614
4.089,4.142,0.624
4.498,4.878,0.561
5.081,5.156,0.523
5.106,5.409,0.561
4.635,5.131,0.646
4.337,4.337,0.629
5.201,5.25,0.591
4.339,4.431,0.534
3.816,3.892,0.568
3.086,3.789,0.372
4.84,5.174,0.645
4.434,4.434,0.593
4.067,5.306,0.422
3.141,4.556,0.398
3.959,4.018,0.625
3.68,3.68,0.648
4.385,4.527,0.601
4.918,4.981,0.701
3.758,3.758,0.602
5.126,5.126,0.629
4.615,4.615,0.632
3.004,4.052,0.332
3.152,4.624,0.335
4.38,4.38,0.587
5.082,5.116,0.594
3.071,4.171,0.327
5.108,5.825,0.531
3.496,4.062,0.4
3.462,3.558,0.436
2.84,4.779,0.25
5.555,5.669,0.631
4.613,4.794,0.519
4.099,4.151,0.576
3.44,3.44,0.583
2.871,4.296,0.318
3.449,4.237,0.623
2.845,5.792,0.313
3.155,5.077,0.305
4.138,4.138,0.629
4.006,4.405,0.503
4.789,4.797,0.596
5.526,5.808,0.618
4.477,5.103,0.422
2.658,5.189,0.285
3.869,4.403,0.467
4.278,4.278,0.62
3.955,3.955,0.595
4.655,4.655,0.638
3.296,3.431,0.441
4.043,4.043,0.593
4.199,4.686,0.447
5.036,5.036,0.53
3.749,4.501,0.418
3.413,4.564,0.401
3.507,3.625,0.68
4.522,4.857,0.56
4.371,4.378,0.685
4.312,4.312,0.643
4.544,4.888,0.562
2.868,3.872,0.436
4.437,4.437,0.523
4.62,4.77,0.648
5.328,5.378,0.626
4.617,4.617,0.592
4.804,4.804,0.684
5.825,5.841,0.643
5.218,5.245,0.591
2.698,3.919,0.499
4.538,4.719,0.514
4.852,4.923,0.575
4.047,4.531,0.532
3.353,3.971,0.421
4.584,4.632,0.724
3.996,4.533,0.433
4.01,4.01,0.67
2.898,3.841,0.462
3.583,4.198,0.487
3.513,3.513,0.618
3.675,3.675,0.606
4.967,5.408,0.5
4.159,4.166,0.524
1.69,4.791,0.232
4.338,4.467,0.58
2.744,3.686,0.353
3.126,4.145,0.268
2.569,5.315,0.305
5.165,5.307,0.579
4.298,4.56,0.504
4.58,4.585,0.615
3.887,4.019,0.633
3.09,3.273,0.602
4.062,4.322,0.649
4.537,4.651,0.617
5.261,5.28,0.701
4.497,4.497,0.59
2.522,5.045,0.276
3.472,4.635,0.393
4.892,5.332,0.524
4.556,5.39,0.419
2.965,3.747,0.478
5.139,5.24,0.6
3.718,4.402,0.498
3.249,4.599,0.371
3.813,4.476,0.408
3.133,3.366,0.416
4.809,4.809,0.643
4.143,4.209,0.474
4.381,5.01,0.564
2.819,3.759,0.282
3.584,3.831,0.58
5.465,5.465,0.636
2.762,4.537,0.422
4.429,4.429,0.71
4.699,4.866,0.636
4.687,4.888,0.527
5.146,5.155,0.569
3.877,4.024,0.376
2.39,4.752,0.418
3.671,3.671,0.615
4.771,4.771,0.456
3.982,4.011,0.683
4.48,4.504,0.694
5.317,5.332,0.653
2.837,3.648,0.438
2.248,5.296,0.268
3.716,3.716,0.671
2.993,4.013,0.352
5.527,5.606,0.582
4.437,4.437,0.59
4.057,4.561,0.599
3.465,4.149,0.371
3.706,3.875,0.621
2.981,3.422,0.427
5.698,5.712,0.611
4.724,4.724,0.685
1.7,5.08,0.29
3.603,3.603,0.692
3.605,3.605,0.57
5.398,5.545,0.52
5.082,5.082,0.615
3.233,3.233,0.721
3.88,4.228,0.437
3.846,3.846,0.542
3.149,4.41,0.331
4.366,4.501,0.592
4.381,4.381,0.561
4.078,4.078,0.672
3.532,3.532,0.642
2.299,2.967,0.379
4.743,5.005,0.617
4.31,4.31,0.702
4.365,4.365,0.631
3.171,3.38,0.561
4.183,4.504,0.648
4.501,4.683,0.552
4.917,4.973,0.582
3.112,3.981,0.348
3.135,4.502,0.472
2.928,4.082,0.377
4.664,4.664,0.579
4.305,4.719,0.485
4.523,4.616,0.574
3.778,4.065,0.428
4.349,4.349,0.631
4.108,4.207,0.638
1.932,3.716,0.318
4.064,4.064,0.628
3.125,4.265,0.376
4.492,4.492,0.697
4.173,4.605,0.39
4.121,4.121,0.682
3.796,4.298,0.446
3.573,3.909,0.479
3.671,3.874,0.495
4.141,4.459,0.605
3.587,4.909,0.394
4.176,4.176,0.51
3.949,3.983,0.565
4.239,4.239,0.523
2.749,4.277,0.29
4.431,4.507,0.579
3.44,3.578,0.54
1.653,5.021,0.261
4.399,4.418,0.58
2.815,4.696,0.285
4.111,4.111,0.653
2.516,5.157,0.268
4.005,4.005,0.682
4.333,4.381,0.555
4.448,4.557,0.482
3.238,4.079,0.418
3.606,4.99,0.437
3.65,3.65,0.595
2.04,4.518,0.318
3.964,4.272,0.592
4.528,4.528,0.618
5.097,5.366,0.586
2.179,5.099,0.227
4.44,4.44,0.637
2.22,2.936,0.484
2.769,3.458,0.405
4.862,4.962,0.569
4.081,4.091,0.622
4.106,4.106,0.458
4.884,5.275,0.522
4.561,4.603,0.582
4.308,4.429,0.578
3.275,4.573,0.353
3.934,3.934,0.547
4.926,5.003,0.586
4.314,4.401,0.615
2.526,4.218,0.343
3.629,3.729,0.496
3.739,4.223,0.439
6.026,6.054,0.58
3.418,4.229,0.402
3.022,3.939,0.357
3.278,3.411,0.619
3.613,4.567,0.382
2.873,3.891,0.372
3.964,5.585,0.356
2.558,5.181,0.303
3.628,3.628,0.586
5.087,5.087,0.588
5.263,5.263,0.624
3.669,3.711,0.656
4.682,4.682,0.604
3.844,4.032,0.585
2.873,3.554,0.374
4.348,4.359,0.727
4.309,4.85,0.618
4.484,4.484,0.643
2.389,4.165,0.377
5.072,5.106,0.691
3.573,3.638,0.614
3.274,3.366,0.593
5.08,5.564,0.588
1.798,4.401,0.243
4.655,4.655,0.674
5.018,5.018,0.714
3.694,3.795,0.568
4.07,4.147,0.508
4.043,4.043,0.638
2.899,3.24,0.483
3.728,3.728,0.701
3.946,4.462,0.364
4.215,4.781,0.607
5.652,5.658,0.575
4.613,5.08,0.39
4.529,4.711,0.528
3.765,3.886,0.576
3.495,3.582,0.646
4.326,4.705,0.538
3.702,3.702,0.663
3.885,3.895,0.688
4.056,4.319,0.601
4.785,5.158,0.457
2.857,4.587,0.276
3.262,3.447,0.549
4.271,4.315,0.547
4.166,4.71,0.55
4.336,4.336,0.717
4.146,4.688,0.499
3.453,3.796,0.464
2.345,3.61,0.286
5.224,5.358,0.641
4.654,5.419,0.582
4.294,4.294,0.562
4.066,4.684,0.388
3.237,3.314,0.595
3.721,3.737,0.56
3.749,3.905,0.572
4.097,4.097,0.63
4.437,4.889,0.493
3.974,4.148,0.448
4.444,4.464,0.572
4.763,4.799,0.572
4.823,4.891,0.599
3.151,3.755,0.501
4.613,4.639,0.54
3.749,3.877,0.513
4.375,4.474,0.636
3.208,4.007,0.413
4.912,5.123,0.555
4.7,4.7,0.547
4.617,4.651,0.541
3.578,3.705,0.501
5.327,5.327,0.718
1.707,6.142,0.13
3.145,3.301,0.531
4.179,4.22,0.471
4.224,4.246,0.511
3.916,4.976,0.464
3.318,3.318,0.648
3.605,3.794,0.607
4.688,4.688,0.6
4.104,4.104,0.559
3.898,5.07,0.452
3.374,3.374,0.565
5.049,5.172,0.643
3.341,3.487,0.556
5.348,5.361,0.638
2.55,3.946,0.334
5.672,5.678,0.587
4.233,5.31,0.446
3.297,3.375,0.612
3.153,4.535,0.397
3.865,3.865,0.643
4.334,4.339,0.638
4.423,4.443,0.635
3.352,3.607,0.514
3.999,4.134,0.547
4.108,5.389,0.446
3.198,4.992,0.541
1.246,4.053,0.182
4.263,4.263,0.647
4.088,4.459,0.579
4.142,4.142,0.646
3.794,3.945,0.603
4.406,5.14,0.549
4.463,4.463,0.647
2.934,4.374,0.428
3.957,4.351,0.592
4.126,4.126,0.664
3.767,3.767,0.668
5.51,5.639,0.586
5.172,5.247,0.489
2.95,3.087,0.532
4.455,4.491,0.591
4.547,4.556,0.738
4.318,4.791,0.644
4.682,5.079,0.526
4.916,5.007,0.589
4.373,4.652,0.484
3.775,4.119,0.439
4.689,6.218,0.444
3.486,3.941,0.495
2.622,3.567,0.372
3.153,3.381,0.541
4.845,5.027,0.54
5.124,5.227,0.652
4.222,4.222,0.557
3.713,4.288,0.447
2.545,3.969,0.286
4.562,5.359,0.485
5.508,5.634,0.611
4.544,4.544,0.626
3.83,3.945,0.582
4.461,4.951,0.506
4.99,5.141,0.643
3.434,3.632,0.503
3.536,3.536,0.586
2.852,3.033,0.375
3.753,3.753,0.607
3.942,3.942,0.655
5.409,5.451,0.625
4.439,4.439,0.597
4.706,4.909,0.512
3.669,3.669,0.502
2.546,5.195,0.306
3.142,5.274,0.405
3.255,4.241,0.466
4.36,4.36,0.688
3.477,3.477,0.637
5.338,5.564,0.527
4.754,4.994,0.584
4.022,4.022,0.528
4.563,4.897,0.571
5.787,5.829,0.709
3.833,5.257,0.402
2.14,5.249,0.249
3.308,3.494,0.659
4.317,4.317,0.618
2.807,4.26,0.332
4.166,4.166,0.559
4.02,4.85,0.579
4.038,4.077,0.607
2.968,3.565,0.466
3.916,3.916,0.666
4.614,4.614,0.67
3.858,3.888,0.657
4.421,4.438,0.767
3.558,3.593,0.654
3.973,3.973,0.609
5.332,5.783,0.633
4.537,4.537,0.712
5.319,5.389,0.538
3.504,4.376,0.576
4.036,4.036,0.488
4.324,4.686,0.567
2.78,3.032,0.477
4.08,4.494,0.554
3.747,3.797,0.645
3.033,4.936,0.325
4.179,4.179,0.561
3.544,3.936,0.611
5.051,5.06,0.626
2.048,6.519,0.225
4.37,4.379,0.731
4.354,4.656,0.531
3.468,5.427,0.386
4.405,4.427,0.632
4.175,4.175,0.722
3.303,4.726,0.385
4.197,4.237,0.711
5.081,5.133,0.57
5.054,5.062,0.67
3.973,3.973,0.611
5.667,5.743,0.529
5.804,6.436,0.595
4.109,5.115,0.499
3.9,3.9,0.661
4.217,4.683,0.464
2.667,4.034,0.362
2.963,3.566,0.419
3.265,3.968,0.384
4.849,5.119,0.522
4.465,4.582,0.558
3.723,3.723,0.604
3.896,4.261,0.573
3.232,4.861,0.458
2.003,3.204,0.293
5.117,5.452,0.671
4.415,4.477,0.548
4.339,4.339,0.543
3.868,5.148,0.453
3.001,3.001,0.715
5.175,5.216,0.627
3.276,4.199,0.412
5.449,5.515,0.588
4.113,4.113,0.625
4.697,4.872,0.548
2.898,3.48,0.431
5.167,5.424,0.541
3.581,3.581,0.653
4.122,4.408,0.547
4.272,4.459,0.581
4.142,4.362,0.458
4.022,4.022,0.683
3.829,3.829,0.624
4.478,4.596,0.598
3.692,3.692,0.609
2.968,3.501,0.398
4.842,5.345,0.46
4.587,4.639,0.622
2.735,4.371,0.337
3.535,3.639,0.52
4.536,5.514,0.578
3.625,3.625,0.644
4.031,4.031,0.555
3.663,3.815,0.504
3.959,3.985,0.663
4.463,4.83,0.537
4.513,4.979,0.474
4.717,4.725,0.648
3.827,4.669,0.475
3.789,3.789,0.66
3.931,4.605,0.359
4.301,4.301,0.598
2.181,5.921,0.244
4.169,4.225,0.614
3.862,3.862,0.648
4.819,4.847,0.551
3.661,3.661,0.673
3.908,3.931,0.695
4.498,4.664,0.629
3.759,3.759,0.565
3.536,3.536,0.631
3.841,4.51,0.442
4.607,4.859,0.512
3.329,4.194,0.34
4.098,4.098,0.607
4.064,4.222,0.625
4.469,4.523,0.6
3.393,3.53,0.58
4.596,4.746,0.57
2.733,3.623,0.438
3.595,4.117,0.425
3.041,3.418,0.442
3.803,3.837,0.653
3.789,3.929,0.606
3.527,4.576,0.496
4.224,4.525,0.657
4.25,4.642,0.537
4.493,5.001,0.564
5.373,5.413,0.596
4.027,4.105,0.727
4.585,5.118,0.527
2.698,4.902,0.283
5.189,5.189,0.669
2.557,4.632,0.335
3.827,3.827,0.524
4.834,4.892,0.609
4.47,4.47,0.637
4.229,4.826,0.54
3.718,5.552,0.415
3.833,3.833,0.616
4.868,4.886,0.496
4.442,4.452,0.625
3.759,3.759,0.684
3.931,3.994,0.484
4.344,4.542,0.575
4.572,4.572,0.62
4.55,4.55,0.671
4.595,4.609,0.605
4.606,4.606,0.627
3.547,3.547,0.71
4.504,4.513,0.652
5.667,5.667,0.657
4.501,4.563,0.541
4.901,4.901,0.644
4.155,4.186,0.575
5.162,5.162,0.671
3.891,3.913,0.551
3.142,5.066,0.429
4.02,4.636,0.55
3.947,3.947,0.594
3.909,4.818,0.5
4.396,4.517,0.472
6.011,6.1,0.683
4.133,4.154,0.669
4.554,4.554,0.686
3.388,4.34,0.402
5.238,5.489,0.594
2.784,3.089,0.53
4.435,4.575,0.615
3.535,3.535,0.616
4.344,4.344,0.69
3.76,3.76,0.579
3.712,4.123,0.538
3.623,3.623,0.615
4.784,5.061,0.637
2.586,2.828,0.589
4.272,4.272,0.677
3.925,3.98,0.571
4.493,4.592,0.512
4.191,4.191,0.722
3.89,3.923,0.568
5.464,5.582,0.62
4.062,4.471,0.627
3.743,3.752,0.671
3.77,3.77,0.689
4.449,4.463,0.585
4.682,4.701,0.688
4.995,5.123,0.616
3.463,3.502,0.638
3.35,3.36,0.462
4.765,4.765,0.609
3.511,5.031,0.367
4.593,4.625,0.661
4.069,4.111,0.587
3.807,5.371,0.421
2.882,4.121,0.321
4.261,4.616,0.532
3.327,4.135,0.45
4.572,4.823,0.545
3.309,3.96,0.361
2.307,4.307,0.316
4.709,4.709,0.579
4.759,5.981,0.46
4.45,4.549,0.613
3.324,3.324,0.676
4.3,4.469,0.647
4.825,4.825,0.626
3.757,3.854,0.526
2.967,4.975,0.365
4.94,5.075,0.651
3.374,3.374,0.651
3.383,3.383,0.525
4.408,4.417,0.548
3.775,3.845,0.544
3.58,4.093,0.42
3.979,4.82,0.54
3.805,3.805,0.728
4.886,4.886,0.664
4.203,4.203,0.542
5.869,5.976,0.542
4.592,4.61,0.647
3.979,5.419,0.562
5.645,5.756,0.653
4.506,4.525,0.735
4.047,4.047,0.594
3.789,3.789,0.599
3.837,3.837,0.475
3.631,3.65,0.571
4.465,4.465,0.615
3.543,3.576,0.586
5.63,5.63,0.669
2.471,5.165,0.316
2.769,2.769,0.626
4.145,4.351,0.511
3.454,5.212,0.367
3.277,4.533,0.321
4.149,4.149,0.676
4.321,4.421,0.664
3.566,3.832,0.457
3.484,4.946,0.426
4.442,4.935,0.552
4.51,4.51,0.587
3.755,3.755,0.682
2.421,4.817,0.315
5.591,5.609,0.532
3.278,4.496,0.399
3.889,3.889,0.699
4.896,4.896,0.626
3.61,4.555,0.394
3.958,4.331,0.373
3.278,5.795,0.281
3.499,3.593,0.63
5.025,5.25,0.496
3.479,3.489,0.611
3.821,3.934,0.559
4.244,4.424,0.646
3.693,3.926,0.592
3.511,5.018,0.415
4.169,4.609,0.411
3.255,5.556,0.436
3.207,4.526,0.449
4.827,4.827,0.647
4.623,4.633,0.636
4.203,4.203,0.634
4.075,4.309,0.497
5.249,5.316,0.623
4.529,4.529,0.577
3.565,3.565,0.656
4.658,4.658,0.702
4.3,4.746,0.648
4.178,4.178,0.397
4.474,4.869,0.572
4.775,4.932,0.471
3.686,4.15,0.665
4.103,4.626,0.469
5.019,5.019,0.486
2.121,5.05,0.29
4.098,4.098,0.532
4.586,4.836,0.565
4.013,4.013,0.64
4.393,4.393,0.58
3.725,3.725,0.571
3.872,4.025,0.493
2.972,4.325,0.28
4.716,4.785,0.611
4.516,4.516,0.73
3.522,6.215,0.348
3.852,4.599,0.57
3.53,3.64,0.622
5.479,5.487,0.68
3.59,3.741,0.444
2.701,4.931,0.337
4.177,4.606,0.454
3.927,3.927,0.494
3.247,3.247,0.733
3.617,3.661,0.583
5.302,5.407,0.585
3.575,4.043,0.459
4.826,4.826,0.682
4.377,4.798,0.558
4.616,4.616,0.649
2.8,3.284,0.495
4.276,4.286,0.72
1.862,4.798,0.283
4.142,4.218,0.579
4.057,4.057,0.588
2.65,3.027,0.382
4.958,5.025,0.61
4.199,4.199,0.642
3.755,4.796,0.433
2.944,3.814,0.419
4.118,4.118,0.617
3.697,4.171,0.385
2.35,5.51,0.209
3.532,3.823,0.512
3.516,5.19,0.569
4.598,4.598,0.584
4.392,4.392,0.629
4.825,4.955,0.617
3.63,3.63,0.627
4.558,4.558,0.519
1.924,4.959,0.195
4.666,4.666,0.537
4.259,5.351,0.564
4.132,4.177,0.669
4.166,4.166,0.638
5.226,5.226,0.639
4.761,4.761,0.48
4.647,4.647,0.497
4.488,5.008,0.619
5.4,5.414,0.673
3.46,3.46,0.475
3.997,3.997,0.537
2.81,4.388,0.381
3.803,3.803,0.658
3.31,3.31,0.715
5.813,5.813,0.659
4.051,4.679,0.515
3.539,3.539,0.645
3.933,3.933,0.58
5.628,5.628,0.684
4.702,4.75,0.625
3.184,3.669,0.324
3.2,3.965,0.39
4.523,4.523,0.652
4.383,5.023,0.594
4.412,4.428,0.647
5.055,5.349,0.586
3.326,4.011,0.484
3.821,5.003,0.442
3.419,4.765,0.354
3.113,3.23,0.434
4.476,4.741,0.542
4.874,4.943,0.549
2.999,3.43,0.519
3.51,3.51,0.553
4.181,4.891,0.498
4.314,4.332,0.631
4.3,4.3,0.58
2.548,4.516,0.243
4.039,4.039,0.612
3.931,3.99,0.503
3.501,3.501,0.554
3.905,4.695,0.568
4.462,4.58,0.497
4.634,4.768,0.513
3.587,3.846,0.422
3.83,4.452,0.564
4.35,4.35,0.6
2.663,2.682,0.589
2.914,4.8,0.286
4.608,4.981,0.578
3.304,3.462,0.47
4.176,4.176,0.601
1.631,5.149,0.199
3.955,4.5,0.402
4.356,4.356,0.657
2.854,3.719,0.44
5.056,5.056,0.652
3.199,4.959,0.418
3.473,4.668,0.362
4.07,4.097,0.461
4.272,4.302,0.63
3.441,3.441,0.7
3.185,4.067,0.391
5.375,5.581,0.585
4.106,4.106,0.729
4.315,4.315,0.666
3.358,3.358,0.686
2.899,4.284,0.328
2.943,5.456,0.408
3.607,4.938,0.564
4.921,4.921,0.626
4.104,4.104,0.695
3.493,3.493,0.616
6.129,6.72,0.545
3.781,3.781,0.661
4.321,4.523,0.563
4.39,4.583,0.498
4.125,4.544,0.54
3.501,4.738,0.449
2.539,3.485,0.36
4.883,5.099,0.524
3.255,4.774,0.369
4.912,4.919,0.595
2.955,4.602,0.294
5.479,5.759,0.572
2.565,4.645,0.353
3.957,4.087,0.558
4.5,5.036,0.438
4.403,4.473,0.513
3.183,3.279,0.574
4.141,4.655,0.425
3.835,3.948,0.6
4.163,4.163,0.471
2.198,5.646,0.262
4.07,4.07,0.685
4.173,4.173,0.626
5.411,5.419,0.668
4.137,4.158,0.5
5.02,5.035,0.638
2.926,4.41,0.332
3.561,4.235,0.427
5.162,5.222,0.607
3.562,3.583,0.632
4.138,4.319,0.496
4.966,4.988,0.655
3.237,3.237,0.72
4.96,5.06,0.578
4.993,5.029,0.604
5.151,5.358,0.497
4.063,4.063,0.678
4.683,4.697,0.694
3.041,4.423,0.374
4.144,4.622,0.575
4.845,4.896,0.609
5.421,5.684,0.579
4.761,4.929,0.549
5.711,5.763,0.631
4.194,4.6,0.561
3.561,3.662,0.559
2.879,3.462,0.41
4.249,4.929,0.429
5.601,5.846,0.598
4.873,5.217,0.638
3.777,4.823,0.418
3.472,4.776,0.494
3.295,4.994,0.418
3.281,3.629,0.61
1.926,2.699,0.404
4.218,4.218,0.675
2.527,4.267,0.327
2.953,3.491,0.392
3.5,3.918,0.426
3.489,5.198,0.323
4.327,4.327,0.692
4.334,4.873,0.574
4.316,4.316,0.587
4.179,4.179,0.599
4.042,4.286,0.553
4.226,5.339,0.475
4.396,4.507,0.646
4.934,4.943,0.689
3.642,4.213,0.447
4.062,4.59,0.471
3.949,3.978,0.643
4.438,4.438,0.639
4.162,4.162,0.627
4.031,4.101,0.604
4.007,4.052,0.558
3.981,4.075,0.553
4.367,4.844,0.466
4.147,4.147,0.597
4.368,4.368,0.648
4.305,4.305,0.547
3.606,3.606,0.673
2.989,3.463,0.42
4.411,4.431,0.507
4.283,4.801,0.614
3.327,5.25,0.428
3.859,3.859,0.618
3.609,3.812,0.527
4.547,5.067,0.561
3.354,4.793,0.506
3.064,4.647,0.397
3.701,3.701,0.568
3.445,5.002,0.567
4.725,4.748,0.618
3.288,3.288,0.514
4.29,4.29,0.611
3.917,4.428,0.579
3.985,3.985,0.617
4.576,4.576,0.656
3.959,3.959,0.645
3.822,3.85,0.522
4.428,4.428,0.585
4.702,4.702,0.51
3.186,4.388,0.341
4.998,5.192,0.565
3.998,4.51,0.363
4.434,4.903,0.538
4.086,4.086,0.56
4.676,4.676,0.599
4.794,4.794,0.611
4.459,4.459,0.566
3.129,3.129,0.654
3.954,4.527,0.531
4.017,4.214,0.536
4.272,4.272,0.635
3.778,4.904,0.526
3.668,3.668,0.694
4.296,4.306,0.713
3.834,4.013,0.585
3.876,3.999,0.597
4.045,4.097,0.569
3.609,3.609,0.607
4.097,4.885,0.454
3.264,4.123,0.455
4.126,4.18,0.527
1.87,3.21,0.266
4.935,4.935,0.722
2.719,2.719,0.533
4.265,4.947,0.497
3.447,3.447,0.742
5.235,5.398,0.487
2.696,5.215,0.316
4.639,5.291,0.457
4.115,4.63,0.44
4.344,4.604,0.558
5.35,5.385,0.616
2.637,3.897,0.364
3.423,3.423,0.673
2.704,4.183,0.371
4.437,4.576,0.487
3.299,4.055,0.386
4.873,5.114,0.613
3.021,3.021,0.62
3.727,3.727,0.645
4.42,5.353,0.598
2.672,5.286,0.327
4.341,4.598,0.571
4.284,4.633,0.392
5.256,5.292,0.644
3.376,3.464,0.542
5.201,5.339,0.57
3.599,3.599,0.548
3.456,3.823,0.454
3.828,3.828,0.641
4.269,4.589,0.494
4.479,4.479,0.635
3.507,4.843,0.4
4.259,4.324,0.555
3.953,4.634,0.363
4.089,4.089,0.61
4.005,4.114,0.57
4.459,4.459,0.721
4.289,4.972,0.559
3.818,3.818,0.642
4.284,4.337,0.559
4.729,4.998,0.653
5.087,5.087,0.643
4.256,4.256,0.626
4.206,4.222,0.58
5.095,5.095,0.693
3.767,3.767,0.522
4.438,4.438,0.633
2.423,5.103,0.226
4.244,4.689,0.605
1.996,4.845,0.255
5.294,5.342,0.541
3.365,3.365,0.642
3.786,3.786,0.639
4.175,4.258,0.641
5.374,5.374,0.607
4.011,4.035,0.721
4.186,4.65,0.662
3.934,3.981,0.542
4.617,4.632,0.55
4.27,4.443,0.442
5.191,5.261,0.504
3.868,3.999,0.643
1.823,5.645,0.179
3.885,3.895,0.651
3.977,3.977,0.69
3.808,4.11,0.502
4.811,5.03,0.591
4.339,4.339,0.63
3.865,4.037,0.541
3.888,4.089,0.612
5.274,5.429,0.508
2.836,4.246,0.327
3.232,3.399,0.648
4.632,4.83,0.465
3.195,3.195,0.586
4.74,4.808,0.588
3.866,4.15,0.73
4.633,4.633,0.556
4.931,4.959,0.58
4.693,4.707,0.588
3.219,3.855,0.414
5.374,5.389,0.661
3.545,3.741,0.552
3.047,3.905,0.364
3.823,4.827,0.432
4.972,5.474,0.453
3.32,3.32,0.721
4.031,4.031,0.644
3.222,3.686,0.477
2.472,5.819,0.34
4.523,4.523,0.582
2.678,5.258,0.266
2.62,3.851,0.33
2.423,3.555,0.336
4.01,4.261,0.529
3.648,3.648,0.604
5.265,5.265,0.684
3.937,4.673,0.453
2.744,4.133,0.412
3.134,3.668,0.487
2.422,4.317,0.307
3.799,6.557,0.356
4.847,4.847,0.659
3.8,3.841,0.584
3.991,4.145,0.485
4.704,5.044,0.508
3.939,3.939,0.599
5.683,5.701,0.614
4.602,4.685,0.646
2.112,4.933,0.269
4.57,4.628,0.6
5.672,5.705,0.568
4.611,4.645,0.577
4.855,4.895,0.636
3.744,3.784,0.488
3.761,3.826,0.614
3.926,3.926,0.625
3.559,4.583,0.341
4.424,4.424,0.745
4.166,4.532,0.46
3.179,4.574,0.397
4.891,4.891,0.632
2.897,4.631,0.342
4.822,4.829,0.633
2.119,4.638,0.265
3.934,4.117,0.532
2.254,5.399,0.305
4.85,4.884,0.572
3.723,3.723,0.611
4.018,4.018,0.598
4.523,4.584,0.56
4.559,4.559,0.712
4.037,4.037,0.738
3.805,5.193,0.547
4.625,4.625,0.639
4.228,4.228,0.626
5.558,5.598,0.53
2.34,4.749,0.213
4.01,4.01,0.59
3.731,4.819,0.514
3.619,3.638,0.523
4.708,4.708,0.639
4.44,4.45,0.732
4.324,4.324,0.58
4.132,4.132,0.627
4.411,4.416,0.583
4.25,4.441,0.61
2.733,4.147,0.42
4.743,5.0,0.498
3.088,4.444,0.373
3.347,4.707,0.403
2.311,2.746,0.432
4.332,4.607,0.514
3.178,5.692,0.452
3.115,4.729,0.396
2.864,2.963,0.546
3.078,4.624,0.278
3.973,3.973,0.619
2.796,2.885,0.687
3.701,3.701,0.589
2.519,3.714,0.313
4.759,4.767,0.541
3.341,3.665,0.406
4.391,4.391,0.591
4.282,4.455,0.545
4.234,5.619,0.512
4.545,4.545,0.686
