true_utility,misspecified_reward,steps_on_tomato
2.955,2.955,0.662
1.725,3.797,0.527
1.93,6.315,0.239
3.459,3.459,0.487
3.831,5.289,0.505
3.126,3.48,0.487
3.015,4.13,0.427
3.675,4.08,0.589
3.041,3.041,0.892
3.887,3.887,0.734
2.854,3.917,0.428
4.092,4.167,0.668
4.003,4.137,0.62
4.637,4.689,0.708
2.519,3.086,0.477
3.401,3.401,0.703
2.153,2.286,0.461
3.122,3.152,0.665
3.656,4.626,0.702
2.8,2.8,0.622
1.839,1.904,0.787
2.999,2.999,0.659
2.787,3.336,0.502
4.589,4.643,0.827
3.422,3.634,0.787
2.566,8.127,0.263
4.387,4.446,0.623
4.214,4.214,0.566
3.176,3.176,0.596
1.951,1.951,0.748
2.206,5.369,0.326
0.947,10.302,0.11
2.761,2.761,0.785
3.478,3.818,0.722
1.908,5.435,0.262
3.593,3.795,0.396
1.128,8.084,0.158
4.243,6.523,0.406
2.804,2.804,0.608
3.662,4.366,0.615
2.942,2.942,0.776
3.489,3.489,0.751
1.907,5.942,0.255
2.369,3.4,0.425
2.616,2.616,0.905
1.856,6.033,0.45
1.565,4.116,0.341
3.587,3.632,0.572
2.932,4.434,0.612
2.857,2.857,0.678
2.654,2.654,0.798
3.119,3.131,0.803
3.245,3.245,0.669
1.477,5.743,0.263
2.856,2.923,0.609
3.493,3.493,0.624
3.552,3.552,0.682
4.476,4.586,0.68
3.581,4.159,0.434
2.734,2.734,0.648
3.523,3.672,0.416
3.689,3.978,0.64
3.495,5.588,0.526
2.404,4.821,0.712
0.665,8.691,0.118
3.411,3.411,0.818
2.51,3.988,0.46
3.647,4.157,0.643
3.313,3.313,0.741
3.114,5.495,0.369
3.391,3.391,0.806
2.672,2.672,0.452
2.212,2.212,0.921
3.098,3.098,0.755
3.262,3.922,0.578
3.691,3.711,0.723
3.232,3.232,0.615
4.315,4.325,0.84
1.746,7.303,0.346
1.289,3.697,0.172
2.52,4.324,0.396
2.548,3.203,0.679
2.022,7.82,0.295
0.824,8.362,0.132
4.11,4.419,0.581
3.059,4.252,0.411
3.993,3.993,0.829
2.549,2.549,0.807
1.477,5.266,0.159
2.602,2.602,0.824
2.876,2.876,0.515
4.317,4.446,0.602
2.306,2.306,0.875
1.508,8.644,0.277
2.736,2.736,0.683
2.435,7.863,0.364
3.898,3.923,0.755
4.391,4.399,0.839
1.445,7.127,0.22
3.66,3.71,0.838
0.643,9.461,0.085
3.531,3.754,0.482
2.085,3.541,0.358
3.272,3.272,0.869
1.916,2.044,0.679
2.564,2.564,0.555
3.369,3.369,0.839
2.773,3.039,0.625
2.109,2.109,0.92
2.721,2.721,0.384
1.618,2.195,0.734
2.426,3.585,0.463
2.905,2.911,0.726
4.31,4.849,0.613
2.877,3.243,0.495
2.295,2.764,0.554
3.201,3.201,0.628
1.955,2.023,0.746
3.638,3.638,0.394
0.812,9.525,0.09
3.072,4.817,0.523
3.182,3.182,0.639
2.447,2.806,0.705
3.514,3.575,0.68
4.202,5.162,0.638
1.871,3.034,0.343
2.79,2.79,0.786
2.864,2.886,0.499
2.988,5.238,0.587
4.496,4.85,0.599
3.961,3.961,0.718
3.853,3.853,0.589
2.721,3.193,0.482
2.411,2.541,0.654
2.941,4.663,0.54
3.022,3.022,0.684
3.027,3.027,0.732
2.675,3.123,0.42
1.47,1.806,0.601
3.795,3.795,0.714
4.378,5.561,0.548
3.051,3.051,0.824
3.161,3.161,0.761
3.112,3.533,0.62
3.187,3.187,0.547
2.834,2.834,0.754
3.632,3.632,0.779
3.518,3.54,0.712
3.567,3.567,0.43
3.218,3.218,0.891
4.138,5.146,0.512
3.815,4.355,0.517
3.462,3.462,0.883
3.025,3.8,0.637
1.995,2.663,0.597
0.765,9.544,0.117
2.013,2.428,0.371
3.235,3.235,0.628
1.951,6.563,0.174
3.758,3.856,0.606
3.275,3.275,0.647
1.181,7.332,0.255
2.204,2.204,0.665
2.568,4.578,0.471
4.215,4.215,0.612
2.979,2.979,0.954
1.891,1.891,0.895
2.383,2.383,0.912
4.666,4.675,0.784
1.847,2.684,0.48
2.967,2.967,0.802
4.196,4.196,0.754
2.747,2.827,0.513
0.994,7.988,0.183
4.372,4.518,0.543
4.061,4.061,0.67
2.075,2.524,0.442
1.816,7.496,0.43
2.344,3.144,0.474
2.761,2.761,0.754
0.78,10.22,0.173
3.974,3.974,0.557
3.063,3.063,0.848
3.543,3.682,0.601
3.232,3.232,0.676
2.809,2.809,0.895
2.847,2.856,0.748
3.168,3.168,0.709
2.462,2.462,0.802
4.316,4.386,0.898
3.028,3.028,0.664
3.337,3.337,0.699
3.624,3.624,0.679
2.44,2.44,0.724
1.779,2.986,0.395
4.127,4.134,0.698
2.908,2.908,0.818
2.861,2.861,0.723
3.47,3.607,0.854
3.436,3.476,0.669
3.765,3.765,0.556
2.956,2.956,0.695
3.652,4.376,0.576
1.017,10.742,0.152
3.244,4.203,0.513
2.959,2.959,0.946
2.847,2.976,0.571
2.963,2.999,0.806
3.616,3.616,0.641
2.079,5.591,0.402
3.138,3.722,0.507
2.798,2.798,0.643
3.456,3.646,0.492
2.152,2.656,0.29
2.808,5.053,0.35
1.809,6.277,0.178
2.459,2.563,0.691
1.432,7.051,0.342
3.12,3.12,0.729
2.62,3.195,0.442
2.433,2.433,0.78
2.852,2.852,0.906
4.045,4.298,0.647
3.87,3.87,0.643
2.378,2.378,0.516
2.062,2.072,0.72
3.675,3.675,0.557
3.328,3.328,0.522
3.406,4.581,0.6
3.858,3.858,0.367
3.99,4.083,0.616
1.923,3.16,0.488
3.046,3.166,0.82
3.323,3.323,0.578
3.44,3.44,0.699
3.97,3.97,0.71
2.758,4.292,0.597
2.908,4.853,0.43
3.69,3.717,0.711
2.991,3.534,0.625
4.192,4.192,0.707
3.444,6.166,0.542
2.277,3.676,0.302
2.094,6.37,0.21
1.086,7.787,0.178
2.661,2.661,0.849
4.715,4.715,0.766
3.174,3.174,0.673
1.611,3.37,0.212
4.39,4.39,0.729
3.544,3.544,0.616
4.445,4.445,0.822
1.94,4.204,0.363
3.693,3.693,0.638
3.03,3.866,0.4
2.021,2.634,0.506
2.712,2.766,0.462
2.71,4.004,0.674
3.245,4.878,0.459
4.168,4.168,0.716
3.204,3.394,0.751
3.756,3.756,0.63
4.289,4.289,0.848
3.923,3.923,0.768
3.364,3.639,0.578
2.281,2.281,0.693
3.208,3.315,0.877
2.606,5.007,0.736
2.434,2.434,0.754
4.244,4.41,0.563
3.955,3.955,0.676
3.418,3.418,0.775
4.807,6.116,0.636
1.353,8.817,0.129
4.105,4.494,0.654
3.147,3.208,0.787
2.238,2.99,0.492
1.208,6.695,0.206
3.494,3.494,0.644
2.846,2.846,0.698
3.343,3.343,0.696
0.794,8.39,0.124
2.941,2.941,0.615
2.391,2.391,0.889
2.751,4.674,0.445
3.937,3.986,0.65
3.374,3.381,0.902
2.88,2.88,0.703
4.357,4.626,0.66
3.247,3.247,0.629
3.038,3.038,0.615
3.184,3.184,0.671
1.827,7.009,0.24
1.612,4.701,0.207
1.691,6.413,0.432
3.798,3.963,0.737
4.177,4.177,0.617
2.442,6.355,0.348
1.68,7.325,0.241
3.99,4.151,0.78
3.012,3.012,0.878
1.593,5.382,0.229
2.374,2.374,0.711
2.613,2.613,0.827
2.407,3.554,0.348
3.461,3.738,0.5
2.748,2.748,0.67
2.893,2.893,0.77
1.219,6.407,0.197
1.475,9.411,0.272
1.444,8.203,0.188
2.544,2.616,0.845
3.756,3.8,0.627
3.176,3.176,0.9
3.557,3.824,0.666
3.235,3.235,0.611
2.519,2.519,0.929
2.922,2.922,0.446
3.812,4.265,0.798
2.066,4.994,0.416
2.412,7.521,0.241
3.619,3.619,0.833
2.478,5.176,0.358
0.304,11.916,0.027
3.921,3.921,0.591
0.609,10.157,0.053
3.551,3.653,0.847
3.794,4.012,0.555
3.792,3.792,0.724
2.051,2.33,0.55
2.59,3.194,0.449
2.943,3.766,0.617
3.999,3.999,0.73
3.625,3.625,0.599
4.707,4.809,0.605
2.475,2.475,0.666
4.019,4.305,0.646
3.107,3.776,0.649
3.015,3.172,0.569
3.435,3.501,0.525
2.019,2.019,0.785
1.204,8.408,0.244
3.026,3.308,0.581
1.061,5.344,0.173
1.753,8.405,0.215
2.745,2.745,0.72
3.434,3.449,0.933
3.067,3.067,0.816
4.177,4.206,0.662
2.599,2.599,0.647
3.245,3.769,0.58
1.874,5.014,0.293
1.001,6.752,0.121
2.762,2.762,0.852
2.516,4.77,0.478
2.54,2.54,0.751
3.901,3.901,0.884
2.246,2.246,0.467
3.878,3.887,0.86
1.155,9.596,0.192
2.95,5.088,0.343
3.042,4.362,0.767
3.823,3.823,0.527
2.86,3.105,0.601
1.801,7.732,0.184
3.922,3.922,0.794
3.367,6.33,0.504
3.015,3.278,0.632
4.064,4.064,0.562
2.199,6.705,0.299
4.162,4.203,0.446
1.464,2.931,0.332
2.258,2.258,0.861
3.512,4.72,0.756
1.911,6.379,0.289
1.306,7.646,0.167
2.448,2.448,0.878
2.964,3.693,0.526
3.817,3.817,0.706
3.604,4.706,0.505
1.71,6.356,0.284
2.508,2.508,0.824
2.981,4.012,0.469
2.869,5.24,0.373
4.039,4.039,0.527
3.707,3.825,0.707
3.479,3.515,0.617
3.702,3.702,0.647
1.566,4.067,0.196
1.838,2.191,0.273
3.7,3.881,0.47
2.572,3.179,0.379
4.346,4.402,0.637
2.742,2.742,0.902
2.991,3.017,0.74
4.767,4.767,0.528
1.997,6.101,0.247
4.022,4.128,0.684
2.914,2.914,0.769
1.895,7.426,0.386
3.318,3.385,0.585
1.813,5.818,0.321
1.611,3.976,0.217
1.027,4.562,0.147
2.544,3.966,0.345
3.245,3.266,0.776
2.521,2.731,0.744
2.791,2.791,0.838
0.84,7.773,0.145
1.601,9.499,0.19
3.654,3.654,0.83
2.441,3.167,0.519
2.496,5.142,0.389
2.535,2.787,0.555
1.915,5.1,0.381
1.198,5.749,0.509
3.076,4.021,0.53
2.508,2.508,0.892
2.935,2.99,0.817
3.164,3.63,0.447
5.087,5.115,0.701
4.24,4.24,0.672
3.64,3.64,0.767
2.363,2.531,0.754
2.548,4.755,0.454
2.89,2.89,0.862
1.007,7.272,0.152
2.384,3.934,0.558
4.396,4.396,0.895
4.617,4.617,0.83
0.696,5.9,0.095
3.908,4.321,0.632
3.405,3.405,0.844
2.74,2.74,0.605
1.57,7.958,0.173
2.583,5.346,0.443
2.542,4.678,0.361
3.413,3.532,0.731
3.008,3.138,0.764
2.586,4.22,0.388
2.829,2.829,0.681
3.243,3.243,0.697
4.091,4.1,0.619
2.437,2.437,0.887
3.024,4.275,0.363
4.193,4.243,0.654
3.619,3.895,0.622
3.164,3.164,0.606
3.302,3.302,0.697
3.246,3.257,0.648
2.441,2.441,0.777
3.29,3.29,0.707
3.337,5.172,0.558
3.698,3.71,0.635
1.723,6.087,0.188
2.238,5.259,0.272
1.652,1.664,0.72
2.044,3.031,0.457
3.774,3.774,0.636
2.232,2.47,0.664
3.17,3.17,0.734
3.275,5.566,0.541
2.638,2.638,0.691
3.891,3.907,0.691
1.326,7.985,0.228
3.105,4.405,0.536
1.397,6.712,0.2
3.848,3.848,0.474
3.329,3.329,0.796
3.76,4.153,0.754
0.646,10.186,0.104
4.334,4.334,0.774
1.261,8.002,0.16
3.916,3.916,0.694
3.849,3.849,0.868
2.859,2.859,0.707
3.055,3.242,0.423
1.795,4.292,0.325
3.185,3.185,0.652
2.713,3.422,0.657
2.323,2.323,0.884
2.686,3.972,0.405
2.36,7.161,0.293
1.701,2.043,0.729
2.401,2.401,0.936
2.878,2.878,0.648
2.136,7.578,0.45
3.007,3.007,0.691
3.0,4.0,0.692
2.913,2.913,0.937
1.859,5.363,0.513
2.48,2.48,0.827
1.14,10.053,0.185
3.686,5.0,0.516
3.479,3.491,0.831
3.023,3.023,0.634
1.22,9.076,0.111
3.57,3.751,0.656
4.227,4.353,0.819
1.916,2.884,0.339
3.056,4.937,0.566
2.363,2.539,0.764
1.747,5.886,0.25
4.131,4.131,0.563
3.853,3.853,0.848
2.013,2.547,0.412
4.781,4.863,0.778
3.209,4.759,0.515
3.121,4.437,0.447
2.843,3.238,0.715
2.972,3.591,0.341
2.666,2.702,0.804
2.239,6.892,0.276
3.384,3.384,0.9
3.226,4.357,0.545
1.428,3.771,0.24
2.483,2.483,0.928
4.337,4.411,0.736
2.99,2.99,0.705
2.834,3.363,0.496
3.33,3.33,0.61
3.196,3.196,0.841
2.151,5.407,0.277
2.538,2.56,0.752
3.758,3.758,0.702
2.661,2.661,0.859
2.97,3.012,0.662
0.391,11.674,0.094
3.551,3.551,0.725
2.785,2.836,0.817
0.508,8.009,0.07
3.03,3.03,0.896
1.81,3.743,0.297
4.194,4.253,0.726
3.067,3.088,0.603
3.047,3.047,0.905
3.277,4.417,0.473
3.819,4.159,0.669
2.326,2.48,0.487
1.93,7.637,0.203
2.867,5.048,0.551
2.394,2.394,0.511
3.96,4.118,0.676
2.356,2.356,0.874
2.56,3.001,0.488
4.732,4.827,0.745
1.868,6.845,0.501
2.549,3.845,0.365
3.115,4.89,0.43
3.074,3.272,0.808
4.129,4.461,0.505
3.493,3.493,0.679
1.415,6.195,0.382
1.879,1.879,0.74
2.986,2.986,0.952
2.723,2.965,0.61
3.345,3.547,0.533
2.53,3.842,0.532
4.227,4.245,0.457
3.668,3.668,0.701
3.566,3.566,0.837
3.33,3.33,0.596
3.003,3.003,0.776
3.482,4.95,0.51
3.036,3.178,0.395
2.871,5.052,0.589
2.798,2.798,0.782
4.178,4.278,0.677
3.485,4.181,0.616
4.144,4.769,0.622
2.994,2.994,0.741
3.781,4.622,0.51
3.428,3.428,0.577
1.575,8.926,0.215
3.13,3.13,0.579
3.456,3.456,0.565
2.286,5.223,0.419
4.194,4.478,0.68
3.509,3.64,0.557
0.614,10.759,0.062
1.228,4.91,0.185
2.53,2.53,0.789
2.823,4.227,0.481
3.439,3.439,0.713
2.936,2.936,0.77
1.885,2.729,0.319
0.863,9.8,0.116
3.146,3.794,0.481
0.83,5.103,0.134
1.536,2.269,0.333
2.604,2.604,0.357
4.06,4.147,0.554
4.595,4.602,0.665
3.624,3.624,0.704
3.745,4.591,0.511
4.223,4.223,0.726
3.279,3.279,0.767
2.894,2.894,0.756
1.513,6.699,0.499
2.35,2.35,0.773
2.622,2.622,0.541
2.393,3.674,0.395
2.792,2.887,0.736
2.67,2.67,0.764
1.487,7.284,0.25
2.568,2.568,0.503
3.865,3.865,0.795
1.241,10.383,0.094
3.478,3.525,0.633
2.828,2.828,0.486
3.382,3.382,0.73
2.852,2.852,0.588
2.895,3.122,0.751
2.88,2.88,0.631
1.367,8.282,0.135
3.705,3.705,0.774
3.288,3.316,0.423
3.515,3.515,0.811
2.666,3.426,0.386
3.509,3.509,0.643
2.054,2.173,0.686
2.108,2.12,0.777
3.403,3.565,0.529
3.94,6.044,0.544
2.504,2.552,0.674
3.107,3.91,0.44
3.738,3.738,0.59
2.461,3.69,0.427
2.392,6.562,0.441
1.284,7.817,0.431
2.663,2.663,0.75
3.938,4.858,0.571
2.882,5.536,0.506
2.175,2.458,0.633
4.576,4.576,0.746
3.853,4.337,0.563
3.388,4.173,0.463
3.018,3.906,0.392
3.245,3.245,0.767
4.142,4.278,0.763
1.499,8.363,0.412
3.315,3.315,0.73
4.237,4.237,0.803
3.479,3.489,0.678
1.608,3.708,0.265
2.719,3.553,0.359
2.305,2.305,0.736
2.803,3.988,0.657
3.693,3.786,0.646
3.258,3.258,0.666
2.755,2.853,0.534
3.381,3.398,0.879
1.782,7.811,0.277
2.085,2.479,0.532
2.119,2.119,0.818
1.509,8.741,0.139
4.561,4.561,0.645
1.14,9.036,0.191
2.266,5.461,0.308
1.331,8.432,0.173
1.558,1.739,0.581
1.057,8.368,0.114
2.862,2.862,0.837
3.204,3.204,0.559
3.173,3.173,0.727
2.892,2.892,0.761
2.094,5.23,0.282
3.319,3.897,0.511
3.442,3.527,0.339
3.033,3.033,0.616
2.818,2.818,0.592
2.982,2.992,0.736
3.014,3.014,0.717
3.189,3.566,0.396
3.195,3.348,0.599
4.028,4.674,0.499
4.79,4.807,0.799
2.44,5.171,0.469
4.256,4.256,0.772
3.408,3.408,0.595
2.746,3.78,0.344
3.066,4.519,0.525
3.474,3.474,0.638
3.38,3.38,0.918
4.886,4.903,0.569
2.897,2.897,0.621
2.283,5.808,0.403
3.04,5.028,0.475
3.817,3.817,0.679
3.405,3.405,0.812
1.237,10.17,0.151
3.619,3.63,0.751
2.843,2.843,0.804
2.626,4.891,0.566
2.346,2.346,0.958
4.111,4.111,0.664
0.689,9.506,0.132
3.133,5.991,0.604
1.94,5.655,0.461
3.537,3.537,0.707
3.984,4.915,0.513
2.868,2.868,0.619
2.722,3.622,0.327
1.227,6.755,0.155
2.151,2.151,0.717
2.084,2.108,0.787
3.482,3.482,0.928
1.673,4.029,0.309
3.904,3.904,0.879
3.683,3.791,0.557
2.898,2.898,0.726
2.702,2.765,0.768
3.024,3.024,0.523
3.178,3.189,0.803
3.275,3.275,0.83
3.941,4.134,0.588
2.275,8.522,0.28
3.407,3.407,0.601
3.746,3.746,0.737
3.843,3.843,0.612
3.775,4.234,0.815
2.878,4.032,0.327
3.505,3.56,0.646
3.754,3.754,0.764
3.221,3.221,0.83
2.921,3.325,0.538
3.674,3.871,0.485
3.779,3.779,0.741
2.373,2.373,0.78
1.41,8.311,0.293
3.819,3.819,0.716
4.803,4.81,0.613
3.917,3.917,0.767
2.874,3.489,0.61
1.543,1.657,0.829
1.014,10.154,0.073
4.182,4.252,0.633
2.281,5.084,0.49
3.988,4.136,0.86
2.079,2.232,0.669
2.255,2.255,0.838
3.775,3.775,0.811
3.663,3.673,0.662
2.533,3.329,0.39
2.336,2.336,0.803
3.804,3.804,0.783
3.449,3.449,0.889
2.399,2.399,0.631
3.345,3.345,0.567
3.527,3.527,0.776
1.331,9.043,0.214
4.067,4.169,0.469
3.861,3.861,0.661
2.297,2.742,0.519
1.713,1.769,0.844
2.106,2.106,0.842
2.667,2.667,0.528
2.225,2.303,0.554
3.387,3.44,0.772
3.233,3.835,0.529
1.901,2.031,0.704
1.642,7.615,0.28
3.492,3.926,0.497
4.266,4.487,0.589
1.591,7.589,0.335
5.179,5.179,0.631
3.309,4.167,0.735
3.709,3.798,0.672
2.728,2.849,0.71
3.344,3.344,0.852
2.874,2.874,0.894
2.341,2.341,0.712
0.534,7.551,0.056
2.531,7.487,0.359
3.846,3.888,0.811
2.263,6.623,0.383
1.912,3.824,0.301
0.849,10.687,0.059
2.425,3.143,0.716
2.196,3.301,0.328
2.821,2.821,0.677
2.206,2.206,0.747
1.564,5.837,0.358
0.721,10.678,0.131
0.327,10.247,0.081
5.122,5.767,0.764
4.068,4.068,0.64
2.021,4.855,0.517
1.104,8.993,0.1
3.368,3.409,0.81
2.805,3.339,0.676
2.795,4.903,0.355
1.339,7.666,0.323
2.404,2.404,0.54
2.688,4.331,0.517
2.657,2.688,0.717
3.247,3.255,0.547
4.003,4.114,0.555
2.227,2.983,0.576
3.246,7.192,0.415
1.945,4.516,0.272
2.027,2.099,0.85
2.087,2.724,0.379
1.236,7.913,0.122
2.718,3.148,0.468
3.928,3.928,0.562
2.767,2.767,0.801
3.143,3.287,0.729
3.032,3.032,0.79
2.994,3.715,0.724
3.388,4.869,0.569
1.871,2.206,0.359
3.972,3.972,0.596
3.43,3.69,0.403
2.553,5.111,0.445
2.491,2.491,0.766
0.612,7.612,0.112
2.453,5.166,0.576
2.579,2.579,0.653
3.978,4.255,0.683
2.062,8.041,0.215
2.652,2.705,0.828
2.803,4.38,0.594
3.46,3.46,0.612
2.717,2.717,0.762
3.726,3.726,0.698
2.992,3.528,0.604
2.171,2.171,0.781
3.577,3.577,0.662
0.792,6.387,0.067
4.204,4.246,0.567
2.797,2.847,0.824
3.389,3.389,0.743
1.162,8.811,0.249
2.073,2.073,0.848
2.445,3.236,0.481
3.353,3.729,0.611
3.633,3.865,0.655
2.181,2.181,0.358
2.9,2.9,0.701
1.179,8.901,0.113
2.646,2.694,0.594
2.768,6.205,0.637
3.685,3.714,0.619
3.873,3.873,0.778
1.943,1.943,0.848
2.817,2.817,0.855
1.316,3.658,0.369
2.466,2.466,0.874
2.452,2.452,0.889
4.013,4.013,0.678
4.893,5.244,0.686
2.786,3.191,0.476
3.286,3.286,0.723
1.055,8.401,0.186
0.399,9.522,0.051
5.227,5.237,0.585
2.023,6.652,0.374
3.263,3.263,0.805
3.008,3.028,0.585
3.551,3.551,0.808
0.938,6.839,0.142
2.625,2.734,0.718
4.393,4.813,0.549
2.539,4.798,0.466
1.347,6.37,0.252
1.008,9.316,0.076
3.19,3.778,0.586
2.745,2.745,0.891
3.756,3.756,0.805
3.347,3.347,0.722
2.373,2.562,0.546
1.096,8.888,0.128
2.478,2.478,0.812
2.997,2.997,0.639
2.825,2.825,0.675
2.553,2.874,0.456
2.328,5.963,0.222
2.68,2.857,0.569
3.907,3.917,0.816
4.641,4.757,0.513
3.684,3.699,0.665
2.106,3.783,0.357
3.853,3.861,0.658
4.588,4.588,0.801
3.797,3.829,0.615
1.714,8.464,0.19
3.19,3.19,0.897
3.46,3.46,0.591
4.397,5.673,0.538
2.067,6.186,0.287
3.604,3.604,0.513
3.126,3.217,0.593
3.783,3.822,0.717
3.087,3.277,0.43
2.741,2.752,0.807
3.515,3.515,0.656
2.765,2.765,0.733
2.16,2.16,0.579
2.133,2.133,0.951
0.357,11.133,0.024
2.446,4.756,0.49
3.145,3.157,0.776
3.651,3.695,0.728
2.922,2.931,0.633
2.879,2.879,0.668
1.311,7.836,0.21
3.206,3.206,0.745
4.222,4.472,0.681
2.261,2.261,0.82
1.505,3.192,0.385
4.87,4.87,0.802
2.627,4.899,0.386
2.715,5.821,0.312
3.547,3.547,0.77
4.151,4.151,0.676
3.91,4.954,0.471
3.835,4.308,0.682
0.616,7.728,0.081
3.354,3.427,0.647
3.615,3.615,0.741
2.555,3.288,0.476
2.275,3.066,0.439
2.95,3.56,0.619
3.269,3.269,0.867
3.127,3.857,0.555
1.171,5.57,0.167
3.706,3.706,0.564
1.122,5.556,0.13
3.254,3.66,0.627
3.454,3.46,0.63
4.767,4.859,0.541
4.124,4.134,0.793
3.704,3.704,0.725
4.372,5.024,0.467
2.516,2.516,0.821
4.156,4.36,0.682
2.985,3.298,0.403
4.358,4.509,0.679
4.898,4.898,0.649
2.273,3.062,0.544
4.188,4.188,0.699
3.376,3.567,0.784
2.912,3.012,0.881
0.482,11.058,0.044
3.747,6.53,0.47
2.188,2.188,0.443
3.373,4.119,0.638
3.684,3.684,0.586
2.163,2.163,0.796
3.105,3.429,0.594
4.228,4.228,0.873
3.512,3.521,0.613
0.615,7.915,0.079
3.88,3.88,0.845
0.981,9.88,0.129
3.302,5.307,0.438
4.113,4.41,0.721
3.323,3.323,0.653
4.198,4.198,0.689
2.252,2.252,0.614
2.206,6.124,0.488
3.623,3.623,0.842
2.741,3.121,0.576
2.35,3.867,0.341
2.201,7.171,0.329
0.504,10.223,0.066
4.075,4.45,0.637
3.725,3.755,0.721
2.756,2.756,0.812
2.422,2.466,0.784
2.093,3.196,0.454
3.155,3.155,0.797
4.724,4.724,0.813
4.037,4.148,0.683
1.098,8.243,0.262
2.757,2.757,0.723
2.977,2.977,0.635
2.519,3.538,0.533
3.298,3.298,0.424
3.72,3.916,0.728
3.576,4.01,0.436
3.993,4.74,0.689
2.886,2.886,0.773
3.234,3.234,0.761
2.664,2.664,0.924
2.647,2.647,0.88
0.968,6.803,0.145
2.864,2.864,0.558
2.821,2.821,0.671
3.509,3.509,0.716
2.514,2.514,0.729
4.646,4.813,0.638
2.656,2.656,0.782
2.479,2.479,0.62
3.247,3.257,0.869
4.635,5.221,0.762
3.745,3.745,0.632
2.73,2.73,0.934
3.222,3.222,0.636
2.661,2.661,0.534
4.009,4.009,0.755
3.099,3.099,0.713
2.682,3.027,0.658
0.573,10.319,0.055
3.231,3.231,0.561
2.583,5.512,0.269
0.54,9.971,0.071
3.104,3.104,0.904
3.001,3.001,0.609
2.859,2.869,0.789
3.302,3.872,0.715
3.845,3.845,0.679
2.325,2.325,0.914
1.583,3.76,0.223
1.73,5.699,0.207
3.047,4.658,0.443
3.126,3.126,0.644
4.251,4.423,0.569
3.531,3.531,0.674
3.958,5.424,0.486
3.4,4.952,0.49
2.543,6.99,0.331
2.929,2.929,0.77
2.967,4.112,0.525
2.005,4.281,0.323
3.603,3.603,0.896
2.097,2.936,0.288
2.875,5.41,0.391
3.152,3.529,0.472
2.889,2.889,0.676
4.476,4.572,0.588
5.063,5.269,0.627
4.055,4.145,0.687
2.958,2.958,0.54
2.126,5.469,0.376
3.318,3.318,0.63
3.508,3.508,0.633
3.985,3.985,0.54
2.822,2.822,0.941
1.393,8.198,0.205
2.961,3.558,0.515
0.456,11.7,0.035
2.326,2.326,0.814
2.871,2.871,0.63
3.404,3.404,0.72
3.605,3.605,0.864
4.804,4.815,0.734
1.815,7.304,0.259
3.452,3.452,0.66
2.891,5.048,0.539
3.824,3.824,0.606
2.201,2.686,0.525
1.284,5.441,0.167
2.962,2.962,0.891
4.009,4.899,0.709
1.815,4.726,0.233
3.935,3.935,0.619
1.177,5.903,0.166
2.343,2.862,0.333
1.554,4.563,0.187
3.447,3.631,0.587
1.264,3.515,0.242
2.43,2.485,0.723
2.499,2.499,0.586
2.475,2.475,0.472
3.073,5.592,0.429
3.532,4.424,0.645
2.229,2.229,0.914
4.311,4.583,0.727
3.297,3.297,0.52
2.474,6.122,0.402
2.586,4.152,0.43
1.596,7.429,0.245
3.959,5.035,0.553
2.774,2.774,0.795
2.198,2.198,0.603
2.342,2.342,0.878
0.699,6.195,0.135
2.574,2.574,0.64
1.588,7.853,0.394
4.197,4.197,0.809
2.279,3.169,0.439
3.766,4.349,0.591
2.585,2.585,0.799
1.051,4.418,0.187
2.546,2.621,0.586
3.257,4.656,0.586
3.024,4.273,0.517
3.27,3.3,0.653
2.422,2.422,0.592
2.312,2.312,0.703
3.048,3.707,0.386
3.764,3.764,0.933
1.867,4.816,0.36
2.722,4.147,0.541
3.431,3.649,0.568
1.822,6.006,0.258
3.07,3.07,0.861
2.083,3.457,0.257
2.942,4.05,0.541
3.402,3.402,0.71
0.286,8.446,0.043
2.825,5.044,0.517
0.73,10.092,0.105
2.638,2.638,0.915
3.162,3.162,0.79
3.247,3.247,0.908
4.159,5.935,0.691
2.822,2.822,0.938
3.052,3.052,0.966
2.963,2.963,0.937
0.276,10.36,0.026
1.961,2.847,0.351
3.565,3.565,0.756
1.327,1.519,0.456
2.788,4.454,0.498
4.388,4.47,0.555
3.367,3.367,0.556
3.769,4.401,0.633
2.972,3.032,0.694
2.737,2.737,0.729
2.97,2.97,0.713
2.836,3.419,0.744
4.247,4.247,0.635
3.207,3.217,0.678
3.462,3.462,0.9
1.211,6.568,0.195
2.743,2.743,0.766
3.781,4.449,0.496
2.464,2.464,0.486
3.905,3.905,0.719
2.743,3.248,0.654
2.674,2.674,0.926
3.109,3.984,0.568
4.101,5.015,0.595
3.056,3.056,0.728
2.67,2.67,0.82
1.758,6.516,0.268
3.091,3.091,0.885
1.804,4.525,0.408
3.74,3.74,0.875
3.106,3.106,0.794
1.998,4.921,0.273
1.465,6.27,0.225
2.166,2.175,0.963
3.622,3.91,0.707
3.444,3.444,0.67
3.285,5.025,0.51
3.13,3.13,0.683
2.634,2.634,0.764
4.112,4.181,0.514
2.549,5.173,0.343
4.46,4.481,0.645
1.533,1.663,0.421
2.878,2.878,0.945
2.469,2.469,0.823
2.458,6.035,0.55
3.56,4.308,0.774
3.866,3.866,0.73
3.336,3.336,0.926
2.609,2.609,0.812
3.079,3.079,0.719
3.343,3.343,0.63
