true_utility,misspecified_reward,steps_on_tomato
5.432,5.573,0.573
5.673,6.042,0.539
5.621,5.835,0.568
5.677,5.849,0.545
5.48,5.799,0.53
5.806,5.935,0.569
5.668,5.873,0.593
5.78,5.871,0.554
5.345,5.525,0.543
5.981,6.062,0.619
5.099,5.406,0.54
5.641,5.773,0.586
5.635,5.7,0.588
5.862,5.956,0.598
5.624,5.727,0.54
4.964,5.032,0.509
5.59,5.869,0.543
4.364,4.833,0.464
4.979,5.267,0.55
5.752,6.028,0.546
5.053,5.277,0.578
5.464,5.665,0.558
5.388,5.545,0.56
5.226,5.369,0.554
4.624,5.149,0.511
4.957,5.165,0.508
5.586,5.74,0.541
5.811,5.902,0.555
5.555,5.66,0.596
5.454,5.51,0.58
5.154,5.456,0.512
5.012,5.117,0.566
5.027,5.247,0.538
5.217,5.547,0.525
5.347,5.582,0.528
5.189,5.241,0.603
5.239,5.394,0.566
5.455,5.844,0.551
5.1,5.191,0.58
5.81,5.889,0.614
5.461,5.578,0.574
5.857,6.011,0.548
4.964,5.472,0.502
5.297,5.489,0.553
5.21,5.314,0.578
4.989,5.208,0.554
5.411,5.75,0.556
4.677,4.874,0.565
5.17,5.319,0.548
5.629,5.847,0.605
5.526,5.667,0.565
5.064,5.356,0.539
5.691,5.788,0.573
5.662,5.706,0.605
5.54,5.55,0.555
5.584,5.708,0.549
5.274,5.359,0.595
5.316,5.582,0.533
5.432,5.7,0.572
4.183,4.844,0.468
5.7,5.882,0.527
5.25,5.381,0.57
5.368,5.602,0.511
5.622,5.753,0.566
5.434,5.573,0.55
6.211,6.287,0.555
4.888,5.196,0.565
5.278,5.541,0.53
6.07,6.184,0.624
5.317,5.429,0.542
5.659,5.827,0.569
5.07,5.214,0.522
5.338,5.558,0.555
5.637,5.814,0.617
5.088,5.304,0.551
5.723,5.841,0.584
5.701,5.957,0.543
5.401,5.599,0.559
5.563,5.783,0.533
4.762,4.825,0.565
5.857,5.911,0.575
5.395,5.783,0.523
5.454,5.516,0.613
5.27,5.636,0.537
5.068,5.386,0.553
5.227,5.317,0.563
5.087,5.293,0.532
5.526,5.666,0.515
5.879,6.086,0.551
5.312,5.505,0.576
5.67,5.754,0.604
4.958,5.422,0.525
5.625,5.655,0.561
5.496,5.69,0.552
4.98,5.038,0.558
5.166,5.567,0.505
5.671,5.795,0.607
5.52,5.676,0.558
5.804,5.857,0.578
5.927,6.006,0.602
5.413,5.641,0.563
5.353,5.668,0.503
5.945,6.027,0.602
5.056,5.139,0.532
5.438,5.608,0.575
5.542,5.914,0.523
5.592,5.631,0.575
5.195,5.414,0.518
5.111,5.325,0.505
5.461,5.532,0.55
5.647,5.815,0.553
5.963,6.062,0.58
5.296,5.424,0.559
5.506,5.598,0.57
5.445,5.788,0.561
4.775,5.158,0.544
4.711,5.037,0.523
5.188,5.435,0.563
5.373,5.48,0.569
5.693,5.738,0.606
5.071,5.413,0.528
4.869,5.287,0.537
5.283,5.4,0.568
5.396,5.883,0.517
5.544,5.75,0.558
5.417,5.627,0.518
5.231,5.338,0.564
5.674,5.839,0.566
5.09,5.185,0.557
4.948,5.065,0.556
5.447,5.55,0.56
5.13,5.425,0.561
5.233,5.377,0.584
4.899,5.226,0.543
5.109,5.337,0.573
5.677,5.752,0.564
4.993,5.085,0.527
5.169,5.502,0.53
5.721,5.825,0.58
5.276,5.378,0.575
5.768,5.958,0.556
4.535,4.886,0.519
5.407,5.464,0.53
5.581,5.85,0.546
5.786,5.899,0.581
5.41,5.663,0.538
5.772,5.81,0.59
5.756,5.958,0.563
5.126,5.262,0.548
4.961,5.272,0.541
5.295,5.486,0.554
5.719,5.958,0.604
5.401,5.425,0.594
5.562,5.872,0.533
5.028,5.238,0.524
6.21,6.332,0.585
5.114,5.325,0.532
5.262,5.565,0.561
5.032,5.194,0.562
5.625,5.841,0.556
5.088,5.256,0.591
5.339,5.543,0.55
5.293,5.745,0.501
5.512,5.779,0.558
4.759,5.007,0.507
5.58,5.686,0.576
5.466,5.743,0.552
5.211,5.299,0.573
5.882,5.982,0.578
5.219,5.473,0.554
5.78,5.928,0.533
5.397,5.728,0.534
5.644,5.846,0.577
5.452,5.645,0.557
5.889,5.903,0.633
5.362,5.574,0.54
5.549,5.66,0.59
5.445,5.569,0.557
5.7,5.716,0.607
4.902,5.088,0.517
5.245,5.361,0.563
5.607,5.705,0.583
5.316,5.638,0.554
5.413,5.455,0.571
5.338,5.409,0.585
5.738,5.967,0.53
5.567,5.786,0.554
4.98,5.155,0.558
5.14,5.311,0.514
4.824,5.255,0.528
5.279,5.427,0.575
5.861,5.937,0.592
5.936,6.006,0.616
5.318,5.403,0.605
4.894,5.03,0.577
5.117,5.36,0.501
5.226,5.357,0.542
5.213,5.331,0.541
5.096,5.299,0.519
5.914,6.059,0.587
5.625,5.885,0.531
5.576,5.832,0.539
5.977,6.043,0.602
5.323,5.398,0.565
5.413,5.695,0.533
5.769,5.781,0.602
5.478,5.626,0.54
5.199,5.398,0.596
5.876,5.946,0.562
5.319,5.534,0.573
5.685,5.818,0.508
5.771,5.972,0.54
5.389,5.622,0.534
5.068,5.394,0.538
6.019,6.09,0.598
5.259,5.473,0.582
5.116,5.328,0.487
5.344,5.483,0.55
5.579,5.687,0.588
5.522,5.642,0.583
4.762,4.953,0.522
5.665,5.764,0.598
5.019,5.283,0.532
4.928,5.053,0.536
5.547,5.779,0.528
4.903,5.32,0.517
5.498,5.729,0.572
5.465,5.72,0.533
5.387,5.517,0.514
5.246,5.435,0.567
5.7,5.815,0.553
5.467,5.653,0.56
5.63,5.786,0.574
5.442,5.513,0.515
5.911,6.09,0.58
5.407,5.637,0.516
5.22,5.449,0.584
5.288,5.36,0.576
5.424,5.657,0.569
5.132,5.432,0.552
4.862,5.36,0.481
5.265,5.601,0.494
5.123,5.459,0.547
5.536,5.828,0.579
5.181,5.571,0.539
5.497,5.621,0.583
5.258,5.419,0.55
5.495,5.546,0.567
5.186,5.481,0.555
5.165,5.517,0.548
5.553,5.697,0.571
5.151,5.368,0.538
5.181,5.444,0.556
4.989,5.126,0.568
5.169,5.285,0.541
5.455,5.756,0.548
5.027,5.323,0.553
5.112,5.168,0.542
5.115,5.352,0.561
4.943,5.453,0.539
5.726,5.824,0.543
5.214,5.316,0.542
5.653,5.72,0.58
5.136,5.511,0.536
5.656,5.874,0.57
5.403,5.475,0.589
5.476,5.632,0.581
5.423,5.588,0.56
5.218,5.556,0.582
5.2,5.325,0.579
4.887,5.277,0.558
5.133,5.358,0.55
5.426,5.585,0.553
5.332,5.342,0.594
5.613,5.7,0.568
5.818,5.956,0.581
5.36,5.617,0.543
5.498,5.64,0.543
5.263,5.437,0.543
5.529,5.697,0.526
5.482,5.74,0.516
5.159,5.378,0.537
5.03,5.254,0.543
5.503,5.635,0.509
5.595,5.714,0.586
5.648,5.851,0.577
4.885,5.018,0.568
5.759,5.922,0.597
5.136,5.428,0.516
5.329,5.557,0.555
4.508,4.672,0.527
5.185,5.322,0.567
5.035,5.272,0.519
4.98,5.353,0.523
5.206,5.306,0.572
5.299,5.422,0.554
5.44,5.531,0.541
5.584,5.66,0.593
6.09,6.234,0.603
5.191,5.289,0.551
5.145,5.718,0.489
5.894,5.941,0.552
4.962,5.104,0.536
5.79,6.098,0.521
5.171,5.391,0.554
5.829,5.896,0.587
5.393,5.526,0.568
5.442,5.661,0.576
5.063,5.558,0.519
4.837,5.261,0.575
5.493,5.544,0.584
5.258,5.483,0.594
5.267,5.636,0.536
5.641,5.859,0.583
5.88,6.09,0.539
5.652,5.725,0.637
5.323,5.6,0.531
5.793,5.984,0.578
5.222,5.42,0.568
5.077,5.39,0.547
5.111,5.351,0.511
5.085,5.29,0.534
5.736,5.896,0.554
5.029,5.294,0.527
5.377,5.625,0.559
5.512,5.669,0.604
5.866,5.971,0.587
5.653,5.681,0.566
5.856,5.973,0.584
4.32,4.955,0.465
4.95,5.271,0.521
5.471,5.48,0.64
5.159,5.168,0.63
5.342,5.462,0.591
5.725,5.794,0.595
5.811,5.857,0.609
5.061,5.157,0.575
4.919,5.236,0.484
5.489,5.634,0.56
5.781,5.902,0.616
5.614,5.75,0.608
4.669,4.762,0.579
5.065,5.15,0.588
6.078,6.139,0.592
5.666,5.733,0.559
5.474,5.548,0.595
5.554,5.593,0.603
5.328,5.553,0.556
5.568,5.616,0.606
5.547,5.697,0.582
5.497,5.528,0.572
5.702,5.732,0.596
5.057,5.211,0.54
5.681,5.893,0.57
6.234,6.287,0.579
5.981,6.069,0.574
5.227,5.403,0.544
6.191,6.243,0.569
5.451,5.692,0.563
5.186,5.38,0.562
5.447,5.483,0.574
5.435,5.694,0.531
5.371,5.543,0.567
5.472,5.626,0.562
5.471,5.54,0.624
5.015,5.135,0.553
5.087,5.233,0.574
5.902,5.953,0.572
5.404,5.596,0.589
5.917,6.226,0.543
5.322,5.541,0.56
5.719,5.866,0.547
5.499,5.625,0.57
5.635,5.874,0.544
4.904,5.241,0.505
5.388,5.546,0.551
5.003,5.278,0.527
5.2,5.414,0.538
5.468,5.843,0.572
5.261,5.359,0.55
5.701,5.857,0.54
5.469,5.605,0.597
5.818,5.835,0.615
5.631,5.801,0.588
5.167,5.364,0.552
4.646,4.989,0.525
5.18,5.538,0.545
5.304,5.377,0.601
5.085,5.191,0.584
5.091,5.256,0.57
5.192,5.237,0.562
5.347,5.388,0.573
4.891,5.09,0.527
5.238,5.484,0.506
5.424,5.555,0.572
5.363,5.385,0.596
5.315,5.666,0.556
4.75,5.195,0.528
5.549,5.709,0.593
5.537,5.546,0.589
5.655,5.83,0.583
5.194,5.335,0.569
5.294,5.334,0.545
5.604,5.719,0.561
5.642,5.772,0.527
5.398,5.482,0.587
5.315,5.467,0.561
5.135,5.351,0.558
5.498,5.676,0.561
5.396,5.435,0.606
5.11,5.434,0.531
5.299,5.619,0.515
5.439,5.789,0.515
5.462,5.787,0.545
5.042,5.296,0.54
5.166,5.322,0.586
5.515,5.639,0.532
5.694,5.808,0.561
4.845,5.057,0.55
5.437,5.606,0.522
5.617,5.7,0.541
5.739,5.877,0.565
5.727,5.858,0.557
5.354,5.379,0.55
5.151,5.267,0.551
4.824,4.943,0.575
5.251,5.451,0.583
5.613,5.734,0.554
6.022,6.222,0.58
5.594,5.69,0.573
5.136,5.228,0.564
5.207,5.631,0.54
5.675,5.781,0.597
4.757,5.218,0.529
4.843,5.257,0.509
5.459,5.613,0.555
5.815,5.84,0.591
5.406,5.794,0.496
5.951,6.069,0.583
5.557,5.704,0.548
5.319,5.495,0.54
5.8,5.902,0.552
5.214,5.547,0.523
5.34,5.531,0.559
5.547,5.677,0.587
4.532,4.901,0.499
5.078,5.394,0.517
4.788,5.06,0.515
4.865,5.007,0.541
6.037,6.112,0.616
5.154,5.582,0.511
4.908,5.178,0.559
5.247,5.343,0.547
5.699,5.951,0.531
5.222,5.349,0.569
5.488,5.592,0.575
6.25,6.27,0.597
4.955,5.3,0.537
4.903,5.503,0.477
5.564,5.624,0.576
5.243,5.426,0.545
4.972,5.149,0.559
5.102,5.214,0.566
5.121,5.23,0.571
5.348,5.589,0.519
5.795,6.062,0.581
5.688,5.777,0.566
5.475,5.534,0.53
5.518,5.931,0.523
5.033,5.159,0.585
5.473,5.773,0.562
5.774,5.816,0.583
5.864,5.87,0.606
5.649,5.742,0.57
5.185,5.56,0.517
5.78,5.947,0.581
5.554,5.72,0.555
5.509,5.923,0.519
5.458,5.495,0.596
5.499,5.616,0.583
5.001,5.227,0.535
5.345,5.763,0.526
4.867,4.976,0.519
4.998,5.591,0.497
5.15,5.156,0.578
5.716,5.774,0.576
5.087,5.233,0.547
5.612,5.785,0.578
5.474,5.635,0.58
5.469,5.583,0.574
4.915,5.119,0.521
5.603,5.856,0.538
5.687,5.889,0.57
5.612,5.745,0.559
5.938,6.043,0.56
5.198,5.604,0.489
5.691,5.922,0.553
5.245,5.577,0.529
5.183,5.344,0.564
5.075,5.254,0.547
5.683,5.897,0.562
5.82,5.924,0.525
4.875,5.149,0.549
5.159,5.542,0.521
5.193,5.507,0.567
4.989,5.301,0.586
5.893,5.914,0.559
5.962,6.058,0.543
4.819,5.149,0.467
5.458,5.571,0.595
5.009,5.224,0.567
5.343,5.476,0.571
5.11,5.294,0.513
5.287,5.582,0.511
5.023,5.305,0.532
5.584,5.672,0.584
5.489,5.748,0.523
4.947,5.035,0.569
5.074,5.268,0.563
5.58,5.595,0.619
5.443,5.667,0.569
5.452,5.546,0.535
5.442,5.58,0.555
5.782,5.942,0.524
5.456,5.624,0.561
5.23,5.604,0.523
5.525,5.786,0.572
5.464,5.673,0.56
4.87,4.996,0.559
5.198,5.564,0.588
5.226,5.301,0.566
5.531,5.592,0.572
5.629,5.727,0.578
5.87,6.04,0.567
5.507,5.797,0.529
5.666,5.72,0.529
5.498,5.684,0.549
5.594,5.743,0.568
5.345,5.407,0.581
5.498,5.655,0.559
5.461,5.493,0.576
4.984,5.148,0.519
5.475,6.028,0.525
5.635,5.72,0.581
5.104,5.45,0.523
4.554,5.153,0.461
5.474,5.807,0.548
5.372,5.535,0.527
5.506,5.579,0.536
5.41,5.623,0.56
5.368,5.448,0.551
5.105,5.43,0.552
5.253,5.509,0.542
4.9,5.096,0.59
5.438,5.606,0.53
5.144,5.367,0.523
5.26,5.318,0.55
5.402,5.551,0.551
5.202,5.264,0.607
5.468,5.709,0.547
5.549,5.668,0.581
5.014,5.204,0.554
4.952,5.061,0.54
5.588,5.829,0.572
4.814,5.127,0.522
5.553,5.797,0.556
5.496,5.657,0.575
5.585,5.76,0.571
5.59,5.765,0.599
5.682,5.756,0.615
5.183,5.421,0.563
5.653,5.888,0.547
5.467,5.624,0.565
5.889,6.03,0.577
5.325,5.325,0.605
5.543,5.739,0.568
5.103,5.362,0.539
5.741,5.899,0.581
5.464,5.801,0.537
4.919,5.483,0.542
5.918,5.936,0.595
5.356,5.417,0.614
5.951,6.171,0.564
5.169,5.446,0.519
5.596,5.633,0.633
5.065,5.332,0.523
5.606,5.82,0.557
5.515,5.646,0.615
5.921,5.959,0.596
5.434,5.463,0.601
5.121,5.191,0.569
4.921,5.175,0.555
5.6,5.754,0.539
5.413,5.582,0.543
5.382,5.496,0.599
5.899,6.052,0.598
5.519,5.695,0.551
5.344,5.398,0.577
5.361,5.603,0.585
5.543,5.617,0.569
5.418,5.516,0.578
5.927,6.151,0.576
5.586,5.738,0.61
5.182,5.344,0.569
5.67,5.868,0.561
4.886,4.975,0.555
5.607,5.775,0.56
5.282,5.596,0.485
4.932,5.257,0.529
5.417,5.646,0.557
5.215,5.275,0.613
5.457,5.673,0.539
4.909,5.15,0.589
5.796,5.928,0.574
5.232,5.467,0.549
4.995,5.214,0.553
4.939,5.212,0.549
4.926,5.157,0.545
5.37,5.446,0.598
5.342,5.569,0.55
5.323,5.389,0.564
5.514,5.884,0.522
5.435,5.581,0.576
5.25,5.386,0.549
4.953,5.169,0.534
5.022,5.345,0.557
5.504,5.655,0.599
5.46,5.597,0.54
5.278,5.462,0.567
5.581,5.807,0.551
5.331,5.516,0.563
5.529,5.621,0.548
5.017,5.218,0.525
4.819,5.039,0.564
5.525,5.66,0.497
5.334,5.594,0.53
5.367,5.635,0.547
4.953,5.274,0.526
5.718,5.828,0.599
5.23,5.44,0.551
5.334,5.36,0.577
5.512,5.878,0.578
5.603,5.891,0.562
5.136,5.187,0.616
5.53,5.798,0.572
5.236,5.475,0.536
5.116,5.25,0.528
5.839,5.943,0.615
5.553,5.791,0.569
5.512,5.786,0.53
5.317,5.485,0.537
4.891,5.258,0.55
5.537,5.691,0.576
5.655,5.74,0.573
5.158,5.331,0.572
5.085,5.298,0.566
5.554,5.636,0.596
5.579,5.741,0.586
6.242,6.311,0.644
5.426,5.453,0.553
5.739,5.924,0.579
5.345,5.489,0.553
5.284,5.429,0.566
5.123,5.42,0.547
5.327,5.596,0.523
5.095,5.493,0.515
5.461,5.829,0.55
4.741,5.1,0.519
5.582,5.66,0.588
5.656,5.768,0.592
5.719,5.846,0.573
5.884,6.123,0.579
5.645,5.9,0.546
4.983,5.201,0.496
5.943,6.058,0.537
5.5,5.71,0.565
5.384,5.627,0.548
5.286,5.437,0.59
5.022,5.275,0.551
5.203,5.358,0.562
5.297,5.415,0.605
5.294,5.451,0.55
5.358,5.476,0.576
5.797,5.984,0.533
5.215,5.341,0.544
5.547,5.648,0.554
5.674,5.813,0.565
5.546,5.77,0.578
5.339,5.435,0.587
5.7,5.989,0.544
5.686,5.781,0.555
5.584,5.938,0.514
4.975,5.582,0.512
5.967,6.226,0.558
5.599,5.884,0.575
4.983,5.455,0.534
5.155,5.322,0.576
5.279,5.589,0.539
5.515,5.873,0.523
5.719,6.016,0.569
5.465,5.667,0.533
5.369,5.68,0.541
5.287,5.571,0.525
5.143,5.303,0.548
5.726,5.842,0.547
4.992,5.241,0.519
5.882,5.995,0.564
5.656,5.743,0.57
5.366,5.588,0.575
4.965,5.085,0.549
4.875,5.028,0.549
5.596,5.68,0.595
5.904,5.976,0.572
5.169,5.285,0.578
5.607,5.814,0.579
5.054,5.434,0.503
5.401,5.625,0.561
5.667,5.794,0.544
5.25,5.473,0.564
5.211,5.621,0.553
5.168,5.435,0.554
5.51,5.733,0.577
4.941,5.382,0.535
5.555,5.618,0.555
5.425,5.595,0.595
5.516,5.686,0.565
5.292,5.521,0.545
5.195,5.397,0.573
5.472,5.597,0.565
5.013,5.296,0.559
5.599,5.727,0.592
5.36,5.667,0.524
5.376,5.648,0.552
5.177,5.645,0.503
5.478,5.606,0.545
5.297,5.404,0.536
5.635,5.837,0.565
5.406,5.493,0.57
5.1,5.517,0.534
5.325,5.414,0.603
4.628,4.879,0.481
5.414,5.576,0.585
5.717,5.904,0.53
5.166,5.271,0.567
5.566,5.835,0.545
5.142,5.461,0.537
5.591,5.764,0.564
5.161,5.365,0.556
5.422,5.559,0.568
5.579,5.744,0.549
5.159,5.407,0.543
5.109,5.202,0.594
6.023,6.182,0.539
5.533,5.608,0.614
5.264,5.4,0.566
5.215,5.329,0.558
5.713,5.845,0.583
5.213,5.347,0.542
5.68,5.864,0.574
5.591,5.861,0.56
5.14,5.403,0.577
5.94,6.156,0.592
5.299,5.546,0.551
5.604,5.709,0.567
5.483,5.716,0.552
5.323,5.434,0.542
5.631,5.874,0.559
5.123,5.324,0.581
5.41,5.868,0.534
5.057,5.098,0.56
5.63,5.873,0.536
5.757,5.944,0.573
5.544,5.675,0.583
5.394,5.602,0.55
5.571,5.733,0.569
5.107,5.249,0.553
5.593,5.783,0.565
5.152,5.342,0.558
5.379,5.451,0.562
5.444,5.614,0.574
5.306,5.45,0.589
5.412,5.525,0.582
5.254,5.631,0.494
5.288,5.473,0.514
5.482,5.637,0.556
5.014,5.497,0.545
5.575,5.93,0.556
5.025,5.29,0.531
5.105,5.396,0.524
5.243,5.429,0.521
5.453,5.636,0.578
5.635,5.768,0.58
5.75,5.83,0.578
5.516,5.524,0.634
5.989,6.135,0.59
5.647,5.698,0.581
5.354,5.42,0.564
6.128,6.161,0.587
5.219,5.54,0.517
5.546,5.775,0.559
5.267,5.48,0.529
5.597,5.717,0.6
5.05,5.332,0.56
5.335,5.519,0.549
5.727,5.897,0.545
5.43,5.706,0.543
5.118,5.536,0.536
5.134,5.431,0.545
5.954,6.006,0.558
4.833,5.263,0.474
5.534,5.605,0.566
4.689,4.864,0.52
5.238,5.341,0.557
5.161,5.227,0.612
5.702,5.776,0.569
5.493,5.632,0.545
5.3,5.569,0.542
5.659,5.768,0.531
5.386,5.526,0.578
5.154,5.263,0.524
5.38,5.584,0.585
5.77,6.006,0.544
5.291,5.424,0.584
5.565,5.745,0.561
5.32,5.751,0.504
5.668,5.756,0.599
5.765,6.048,0.585
5.277,5.507,0.56
4.982,5.302,0.551
4.97,5.188,0.551
5.558,5.69,0.544
5.448,5.551,0.613
5.536,5.806,0.569
5.347,5.593,0.557
5.476,5.581,0.573
5.322,5.458,0.598
5.793,5.829,0.605
5.451,5.834,0.524
5.463,5.602,0.575
4.584,5.146,0.515
5.618,5.723,0.565
5.571,5.707,0.58
5.901,5.957,0.598
4.997,5.169,0.528
5.536,5.708,0.573
5.226,5.465,0.555
5.344,5.399,0.592
5.095,5.397,0.512
5.127,5.543,0.519
5.419,5.519,0.589
4.883,5.142,0.517
5.658,5.705,0.594
5.562,5.662,0.571
5.237,5.582,0.547
5.159,5.397,0.526
5.004,5.194,0.547
5.517,5.633,0.593
5.621,5.956,0.547
5.321,5.488,0.54
4.685,5.187,0.532
5.308,5.401,0.542
5.079,5.394,0.536
6.151,6.161,0.567
5.387,5.554,0.581
5.809,6.001,0.555
5.313,5.577,0.572
5.726,5.846,0.558
5.745,5.927,0.539
5.111,5.329,0.572
5.281,5.685,0.555
4.962,5.199,0.544
5.802,5.998,0.583
5.795,5.898,0.608
5.422,5.621,0.562
6.001,6.049,0.587
5.271,5.372,0.568
4.723,5.022,0.554
5.373,5.439,0.591
5.37,5.627,0.554
5.596,5.665,0.599
5.325,5.36,0.607
5.074,5.385,0.554
5.562,5.779,0.526
5.248,5.539,0.543
5.512,5.748,0.581
5.538,5.561,0.576
5.101,5.356,0.533
5.151,5.466,0.507
5.05,5.229,0.539
5.199,5.42,0.487
5.182,5.36,0.576
5.325,5.593,0.533
5.487,5.618,0.587
5.242,5.556,0.527
5.518,5.724,0.569
5.05,5.077,0.598
5.689,5.703,0.581
4.587,4.966,0.499
5.671,5.744,0.599
5.355,5.52,0.557
5.728,5.821,0.571
5.529,5.641,0.55
5.621,5.775,0.563
4.916,5.274,0.516
5.165,5.473,0.529
5.434,5.541,0.589
5.269,5.307,0.569
5.454,5.546,0.562
4.982,5.16,0.529
5.718,5.958,0.575
5.648,5.78,0.56
4.723,5.221,0.5
5.657,5.792,0.565
5.597,5.841,0.55
5.375,5.593,0.572
5.006,5.202,0.552
5.516,5.707,0.553
5.593,5.758,0.578
5.839,5.929,0.538
5.657,5.767,0.556
5.383,5.542,0.573
4.813,5.148,0.485
5.168,5.55,0.558
5.53,5.669,0.554
5.534,5.703,0.589
5.571,5.712,0.586
5.704,5.781,0.573
5.315,5.491,0.568
4.628,4.81,0.547
5.114,5.296,0.585
5.42,5.528,0.593
5.12,5.235,0.574
5.32,5.455,0.559
5.076,5.155,0.562
5.447,5.615,0.603
5.195,5.572,0.538
5.369,5.444,0.589
4.719,4.903,0.538
5.197,5.437,0.56
4.977,5.46,0.51
6.225,6.292,0.583
5.207,5.396,0.581
5.705,5.833,0.607
5.012,5.075,0.555
5.343,5.576,0.554
5.696,5.797,0.577
5.413,5.81,0.536
5.333,5.549,0.549
5.87,6.06,0.583
5.791,5.873,0.563
5.772,5.844,0.563
5.783,6.154,0.502
5.578,5.763,0.553
5.311,5.516,0.533
5.308,5.499,0.545
5.54,5.78,0.564
5.07,5.307,0.525
5.821,6.12,0.553
5.857,5.893,0.593
4.9,5.094,0.543
5.215,5.489,0.508
5.75,5.841,0.623
5.322,5.446,0.593
5.735,5.916,0.565
5.498,5.667,0.569
4.95,5.165,0.556
5.319,5.501,0.581
5.448,5.487,0.588
4.573,5.104,0.51
5.328,5.527,0.578
5.762,5.771,0.586
5.558,5.78,0.593
5.861,5.986,0.6
5.415,5.492,0.573
5.66,5.809,0.533
5.247,5.601,0.547
4.895,5.038,0.541
5.549,5.58,0.581
5.535,5.681,0.573
5.631,5.835,0.555
5.273,5.449,0.533
5.46,5.852,0.514
5.281,5.337,0.598
5.206,5.341,0.564
5.91,5.974,0.558
5.001,5.177,0.582
5.483,5.565,0.569
5.833,5.89,0.562
5.108,5.384,0.537
4.804,5.018,0.5
5.664,5.756,0.586
5.555,5.776,0.619
5.7,5.871,0.584
5.255,5.375,0.527
5.325,5.777,0.478
5.124,5.388,0.532
5.158,5.38,0.555
5.295,5.448,0.562
5.683,5.852,0.533
5.6,5.797,0.545
5.346,5.426,0.611
5.494,5.669,0.588
5.423,5.632,0.545
5.316,5.472,0.552
4.717,4.987,0.535
5.606,5.71,0.579
5.39,5.697,0.553
5.213,5.294,0.561
5.501,5.623,0.549
5.781,5.924,0.551
5.657,5.675,0.585
5.283,5.462,0.569
5.645,5.769,0.547
5.85,5.892,0.573
5.579,5.774,0.53
5.944,6.063,0.618
5.409,5.673,0.532
5.677,5.758,0.575
5.034,5.188,0.54
5.011,5.468,0.526
5.761,5.876,0.598
5.54,5.599,0.533
5.248,5.432,0.524
5.543,5.723,0.539
5.496,5.548,0.584
5.135,5.289,0.506
5.686,6.008,0.585
4.733,5.018,0.541
5.657,5.808,0.563
4.753,5.212,0.488
4.931,5.218,0.516
5.2,5.54,0.531
5.078,5.253,0.557
5.856,6.035,0.589
5.733,6.11,0.502
5.057,5.286,0.55
5.12,5.325,0.587
5.928,6.144,0.571
5.645,5.928,0.594
5.482,5.7,0.541
5.597,5.69,0.573
5.472,5.842,0.541
5.599,5.724,0.6
5.532,5.659,0.566
5.221,5.499,0.553
5.805,6.058,0.553
5.077,5.325,0.543
5.407,5.558,0.543
5.554,5.713,0.613
5.893,5.929,0.592
5.328,5.655,0.55
5.093,5.274,0.559
5.545,5.709,0.616
5.299,5.422,0.544
5.455,5.821,0.552
6.015,6.051,0.652
4.76,5.177,0.5
5.788,5.834,0.611
5.996,6.069,0.592
5.357,5.459,0.541
5.598,5.772,0.58
5.419,5.558,0.54
5.137,5.151,0.598
5.208,5.366,0.558
5.039,5.164,0.534
5.655,5.814,0.549
5.205,5.49,0.545
5.762,5.984,0.547
5.384,5.683,0.53
5.149,5.314,0.539
4.924,5.244,0.508
5.229,5.494,0.545
5.463,5.839,0.516
5.593,5.711,0.565
5.358,5.498,0.564
6.007,6.18,0.547
5.429,5.506,0.587
5.815,5.913,0.563
5.353,5.51,0.565
5.629,5.92,0.551
5.488,5.628,0.55
4.812,5.1,0.544
5.127,5.263,0.577
5.375,5.67,0.554
5.336,5.595,0.564
5.178,5.577,0.526
5.868,6.032,0.551
6.118,6.142,0.623
5.375,5.422,0.556
5.277,5.617,0.481
5.479,5.619,0.559
5.371,5.629,0.555
5.848,6.035,0.538
5.679,5.779,0.57
5.6,5.739,0.544
5.571,5.756,0.531
5.625,5.658,0.596
6.122,6.264,0.581
5.921,6.053,0.557
5.749,5.821,0.583
5.107,5.605,0.533
5.902,5.921,0.605
4.99,5.139,0.553
5.466,5.722,0.528
5.221,5.332,0.525
5.783,5.878,0.571
4.696,4.912,0.503
5.411,5.646,0.554
5.313,5.383,0.526
5.366,5.497,0.612
5.76,6.005,0.55
4.892,5.312,0.529
4.841,4.93,0.59
5.386,5.521,0.566
5.415,5.527,0.601
5.697,5.832,0.543
5.711,5.931,0.583
5.884,5.99,0.569
5.748,5.859,0.554
5.159,5.556,0.526
4.834,5.38,0.498
5.36,5.581,0.544
5.464,5.59,0.608
5.42,5.598,0.563
5.383,5.449,0.56
5.25,5.426,0.562
5.37,5.451,0.525
5.612,5.797,0.556
5.18,5.283,0.57
5.29,5.359,0.56
5.297,5.53,0.533
5.086,5.357,0.545
5.801,6.034,0.552
4.912,5.347,0.506
5.8,5.827,0.612
5.228,5.466,0.567
5.58,5.719,0.577
5.651,5.856,0.533
5.325,5.368,0.586
5.524,5.524,0.61
5.682,5.816,0.572
5.63,5.776,0.605
4.989,5.219,0.546
5.832,5.979,0.586
5.4,5.605,0.517
4.91,5.271,0.564
5.446,5.582,0.577
5.735,5.863,0.551
4.776,4.978,0.566
4.614,4.899,0.49
5.339,5.56,0.577
4.489,4.947,0.49
5.26,5.402,0.567
5.3,5.481,0.552
5.387,5.508,0.56
5.462,5.61,0.534
4.846,5.167,0.536
5.067,5.222,0.577
5.064,5.381,0.559
5.42,5.453,0.582
4.828,4.986,0.551
5.87,5.966,0.594
5.475,5.656,0.596
5.681,5.843,0.518
